Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Latest Year,"1000 tonnes of 
CO2 equivalent",%,kg,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,1990 Percent Change,1991 Percent Change,1992 Percent Change,1993 Percent Change,1994 Percent Change,1995 Percent Change,1996 Percent Change,1997 Percent Change,1998 Percent Change,1999 Percent Change,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change,2017 Percent Change
214,Dominican Republic,838.24,,,,778.78,,,,2819.45,,3179.98,,,,,,,,,,3483.66,,,,,,,,,2010,"3,483.66",315.59,0.359,2000,1986,1997,2017,2002,1993.0,2017,2002,2006,2007,2009,1997.0,1998.0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Ecuador,151345.1,,,,,,,,,,,,,,,,,,,,7351.46,,7382.68,,,,,,,2012,"7,382.68",-95.12,0.477,1993,1975,1993,2004,2000,1990.0,2017,1991,2004,2004,2012,1995.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Egypt,10329.82,,,,,,,,,,24445.67,,,,,28933.94,,,,,,,,,,,,,,2005,"28,933.94",180.10,0.383,1993,1978,1994,1983,2005,1988.0,2017,1988,...,2003,1983,1995.0,1994.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,El Salvador,,,,,4094.48,,,,,,,,,,,1646.1,,,,,,,,,,,,,,2005,"1,646.10",...,0.272,1991,1987,1994,...,1998,1992.0,2017,1999,1999,2008,...,1997.0,1995.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Eritrea,,,,,1866.2,,,,,,310.0,,,,,,,,,,,,,,,,,,,2000,310.00,...,0.135,2005,1994,1996,2005,2005,2005.0,...,...,2005,2005,...,1996.0,1995.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Estonia,4.93,4.8,3.99,3.12,2.82,2.57,2.43,2.46,2.54,2.24,2.29,2.25,2.17,2.34,2.46,2.47,2.43,2.65,2.84,2.68,2.73,2.74,2.91,2.92,3.02,3.1,3.02,3.1,3.06,2018,3.06,-37.89,0.002,1992,1992,1994,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,-2.636916835699795,-16.874999999999993,-21.80451127819549,-9.615384615384624,-8.865248226950355,-5.44747081712061,1.2345679012345598,3.2520325203252063,-11.811023622047237,2.2321428571428488,-1.746724890829696,-3.555555555555559,7.834101382488476,5.128205128205133,0.40650406504065983,-1.6194331983805683,9.053497942386821,7.169811320754715,-5.633802816901398,1.865671641791038,0.36630036630037477,6.204379562043792,0.34364261168384147,3.424657534246579,2.6490066225165587,-2.5806451612903247,2.6490066225165587,-1.2903225806451624
748,Eswatini,,,,,414.62,,,,,,,,,,,,,,,,,,,,,,,,,1994,414.62,...,0.457,2005,1997,1995,2013,2006,1992.0,2016,2013,2012,2006,2012,1996.0,1996.0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Ethiopia,3100.0,4340.0,4650.0,4650.0,12134.98,11025.4,11851.02,15927.29,16209.34,16341.9,15731.22,16047.5,18274.5,17933.81,19562.18,10924.85,18969.54,13388.1,21952.74,22675.18,23647.45,20752.26,24240.07,24123.86,,,,,,2013,"24,123.86",678.19,0.253,2000,1989,1994,2010,2005,1994.0,2017,...,2003,2003,...,1997.0,1994.0,1977,40.0,7.142857142857142,0.0,160.967311827957,-9.143649186072,7.4883450940555525,34.39594229019949,1.7708599516929702,0.8178001078390575,-3.736897178418668,2.0105242950006463,13.877551020408163,-1.8642917726887123,9.079888768755769,-44.1532078735601,73.63661743639501,-29.42316998725325,63.97203486678469,3.2908876067406556,4.28781601733702,-12.24313826649386,16.806892357748033,-0.47941280697621386,,,,,
242,Fiji,,,,,27.9,,,,,,,,,,628.68,,,,,,,,,,,,,,,2004,628.68,...,0.769,...,1997,1993,2013,1998,1989.0,2016,2006,...,2001,1982,1998.0,1993.0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Finland,21.33,19.86,18.42,18.97,19.35,19.81,19.93,19.98,19.39,19.22,19.47,19.12,19.25,19.7,19.99,20.29,19.6,19.83,20.36,17.46,16.14,15.67,15.64,15.77,15.97,15.99,16.03,16.17,16.0,2018,16.00,-24.97,0.003,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,-6.891701828410684,-7.250755287009052,2.9858849077089964,2.0031628887717585,2.3772609819121304,0.6057546693589146,0.25087807325640094,-2.9529529529529523,-0.8767405879319324,1.300728407908429,-1.797637390857719,0.6799163179916266,2.337662337662334,1.4720812182741074,1.5007503751875975,-3.4006899950714526,1.173469387755086,2.6727181038830117,-14.243614931237714,-7.560137457044674,-2.9120198265179713,-0.19144862795149561,0.8312020460357993,1.2682308180088844,0.1252348152786448,0.2501563477173291,0.8733624454148505,-1.0513296227582047
250,France,222.75,224.59,223.43,220.7,220.96,226.08,231.18,230.95,208.55,188.9,185.29,184.13,174.92,168.59,163.2,160.03,155.7,156.26,153.65,148.49,140.92,136.0,136.71,135.96,140.05,139.49,135.93,140.98,135.31,2018,135.31,-39.26,0.002,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,0.8260381593714943,-0.5164967273698725,-1.2218591952736957,0.1178069777979245,2.3171614771904436,2.2558386411889573,-0.099489575222778,-9.699069062567647,-9.422200911052506,-1.9110640550555922,-0.626045658157481,-5.00190083093467,-3.618797164418011,-3.1971054036419804,-1.9424019607843062,-2.7057426732487735,0.3596660244059103,-1.6702931012415112,-3.3582818093068636,-5.097986396390343,-3.491342605733741,0.5220588235294177,-0.5486065393899495,3.0082377169755836,-0.3998571938593375,-2.552154276292209,3.715147502390924,-4.021847070506446
266,Gabon,,,,,949.22,,,,,,291.85,,,,,,,,,,,,,,,,,,,2000,291.85,...,0.238,2008,1989,1997,2008,2006,1994.0,2016,1987,2003,2007,1998,1996.0,1998.0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Gambia,,,,66.01,,,,,,,1102.9,,,,,,,,,,,,,,,,,,,2000,"1,102.90",...,0.837,1997,1977,1994,2001,2001,1990.0,2016,1997,2002,2006,1984,1996.0,1994.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Georgia,622.85,2006.94,1631.84,1077.87,982.39,999.13,1210.55,338.52,,,1822.09,1810.37,1872.49,1872.8,1857.18,2268.08,2081.2,1865.58,1651.33,2026.79,1997.68,1990.3,2078.44,2223.46,,,,,,2013,"2,223.46",256.98,0.549,1999,1996,1994,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,222.21883278477966,-18.6901451961693,-33.94756838905775,-8.858211101524295,1.7040075733669935,21.16040955631399,-72.0358514724712,,,,-0.6432174041896958,3.431342764186333,0.01655549562347171,-0.8340452797949536,22.124942116542275,-8.239568269196859,-10.3603690178743,-11.48436411196518,22.73682425681118,-1.4362612801523542,-0.36942853710304496,4.428478118876556,6.977348395912318,,,,,
276,Germany,209.81,202.54,206.74,197.85,201.56,199.67,204.25,194.51,151.74,139.96,140.14,144.99,142.18,144.41,151.71,145.23,143.71,150.03,151.36,148.39,121.6,125.97,123.7,125.53,127.69,129.76,126.96,125.98,119.19,2018,119.19,-43.19,0.001,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,-3.465039797912402,2.0736644613409783,-4.300087065879856,1.8751579479403628,-0.9376860488192175,2.293784744828974,-4.768665850673199,-21.988586705053716,-7.763279293528404,0.12860817376391712,3.460824889396334,-1.9380646941168371,1.5684343789562454,5.0550515892251315,-4.271307099070607,-1.046615713006942,4.3977454596061465,0.8864893687929164,-1.962209302325599,-18.053777208706784,3.593750000000004,-1.8020163530999413,1.479385610347614,1.7207042141320774,1.6211136345837522,-2.157829839704067,-0.7718966603654615,-5.389744403873635
288,Ghana,2813.56,2520.61,2473.8,2526.5,2569.9,2501.7,2675.3,2802.09,2822.55,2988.4,3069.0,3335.6,3313.9,3434.8,3496.8,3568.1,3960.56,,,,,,,,,,,,,2006,"3,960.56",40.77,0.177,2003,1975,1994,1988,2003,1989.0,2016,1988,2003,2003,1983,1996.0,1995.0,1975,-10.412075804319077,-1.8570901488131817,2.1303258145363335,1.7177914110429484,-2.653799758745487,6.9392812887236826,4.739281575898029,0.7301692665117835,5.875892366831407,2.6970954356846444,8.686868686868685,-0.6505576208178384,3.6482694106641747,1.8050541516245486,2.039007092198574,10.999131190269331,,,,,,,,,,,,
300,Greece,25.05,24.59,24.06,22.19,21.8,22.49,23.07,22.53,22.27,22.12,21.38,20.93,20.79,20.55,20.56,19.99,19.43,19.77,18.97,17.76,18.42,17.6,16.17,15.16,14.47,14.26,14.44,14.65,14.38,2018,14.38,-42.60,0.001,1994,1992,1994,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,-1.8363273453093847,-2.15534770231802,-7.772236076475468,-1.7575484452456085,3.1651376146788888,2.5789239662072116,-2.340702210663195,-1.154016866400362,-0.6735518634934826,-3.3453887884267717,-2.1047708138447114,-0.6688963210702369,-1.154401154401147,0.04866180048660832,-2.772373540856033,-2.801400700350169,1.7498713329902205,-4.0465351542741566,-6.378492356352121,3.7162162162162162,-4.451682953311619,-8.124999999999998,-6.246134817563398,-4.551451187335089,-1.4512785072563983,1.262272089761569,1.4542936288088701,-1.8430034129692803
308,Grenada,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,1994,0.95,...,0.01,...,1999,1994,...,2002,1993.0,2016,2012,...,...,1991,1997.0,1994.0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Guatemala,6409.25,,,,3614.91,,,,,,5203.97,,,,,5159.02,,,,,,,,,,,,,,2005,"5,159.02",-19.51,0.394,1995,1979,1995,...,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Guinea,,,,,227.63,,,,,,38130.0,,,,,,,,,,,,,,,,,,,2000,"38,130.00",...,4.627,1995,1981,1993,1993,2000,1992.0,2016,1993,2000,2007,1985,1997.0,1993.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Guinea-Bissau,,,,,846.67,,,,,,,,,,,,773.79,,,,7164.1,,,,,,,,,2010,"7,164.10",...,4.705,2005,1990,1996,1995,2005,2002.0,2018,1990,2008,2008,...,1995.0,1995.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Guyana,223.2,223.2,223.2,223.2,223.2,223.2,223.2,223.2,223.2,238.7,238.7,238.7,238.7,238.7,238.7,,,,,,,,,,,,,,,2004,238.70,6.94,0.32,2001,1977,1994,...,2003,1993.0,2016,...,2007,2007,1993,1997.0,1994.0,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.944444444444445,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
332,Haiti,,,,,1137.7,1373.3,1435.3,1472.5,1519.0,1522.1,1565.5,,,,,,,,,,,,,,,,,,,2000,"1,565.50",...,0.185,…,...,1996,...,2005,2000.0,2017,...,...,...,1996,1996.0,1996.0,1980,,,,,20.708446866485005,4.514672686230249,2.5917926565874763,3.1578947368421053,0.20408163265305526,2.8513238289205765,,,,,,,,,,,,,,,,,,
340,Honduras,,,,,,978.42,,,,,2287.8,,,,,1834.27,,,,,,,,,,1685.16,,,,2015,"1,685.16",...,0.185,1995,1985,1995,2007,2000,1993.0,2016,1993,2011,2005,1993,1997.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Hungary,28.11,19.12,14.91,15.53,18.73,15.94,17.89,17.88,17.57,17.0,18.14,19.65,17.35,17.09,19.75,18.85,17.93,16.09,13.74,12.76,12.51,13.15,12.94,14.08,14.87,15.21,16.11,16.11,16.3,2018,16.30,-41.99,0.002,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,-31.981501245108497,-22.01882845188285,4.158283031522463,20.60528010302641,-14.89588894821143,12.23337515683815,-0.055897149245397224,-1.733780760626391,-3.2441661923733656,6.705882352941179,8.324145534729869,-11.70483460559795,-1.4985590778098072,15.564657694558223,-4.556962025316449,-4.880636604774544,-10.26213050752928,-14.605344934742073,-7.132459970887922,-1.9592476489028214,5.11590727418066,-1.5969581749049493,8.809891808346219,5.610795454545448,2.2864828513786257,5.9171597633136,0.0,1.1793916821849861
352,Iceland,1.27,1.23,1.18,1.2,1.21,1.19,1.24,1.22,1.21,1.24,1.17,1.15,1.07,1.04,1.04,1.05,1.08,1.12,1.15,1.06,1.03,1.01,1.03,1.01,1.11,1.05,1.05,1.08,1.03,2018,1.03,-19.27,0.003,1995,2000,1994,...,2002,1989.0,2016,1978,...,2002,1985,1997.0,1993.0,1995,-3.1496062992126013,-4.065040650406507,1.6949152542372898,0.8333333333333341,-1.6528925619834725,4.201680672268911,-1.6129032258064528,-0.8196721311475417,2.4793388429752086,-5.645161290322586,-1.7094017094017109,-6.956521739130422,-2.803738317757012,0.0,0.9615384615384623,2.8571428571428594,3.703703703703707,2.6785714285714106,-7.826086956521728,-2.8301886792452855,-1.9417475728155356,1.980198019801982,-1.9417475728155356,9.90099009900991,-5.40540540540541,0.0,2.8571428571428594,-4.629629629629633
356,India,,,,,55304.0,,,,,,79801.25,,,,,,,,,,114365.2,,,,,,,,,2010,"1,14,365.20",...,0.093,1992,1976,1994,1983,2002,1992.0,2016,1982,2005,2006,1995,1996.0,1993.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Indonesia,18017.2,17973.8,18972.0,18717.8,18162.9,,,,,,28474.43,,,,,,,,,,,,,,,,,,,2000,"28,474.43",58.04,0.135,1993,1978,1994,...,2004,1992.0,2016,1992,2013,2009,1986,1998.0,1994.0,1989,-0.24088093599450222,5.553639185926186,-1.3398692810457555,-2.964557800596212,,,,,,,,,,,,,,,,,,,,,,,,
364,Iran (Islamic Republic of),,,,,21643.58,,,,,,40145.0,,,,,,,,,,,,,,,,,,,2000,"40,145.00",...,0.612,1993,1976,1996,2008,2005,1990.0,...,1975,2004,2006,...,1997.0,1996.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Iraq,,,,,,,,5580.0,,,,,,,,,,,,,,,,,,,,,,1997,"5,580.00",...,0.26,2011,2014,2009,2016,2009,2008.0,...,2008,2017,2016,1985,2010.0,2009.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Ireland,25.94,25.11,24.84,25.25,26.12,27.13,27.52,27.15,28.57,27.75,26.7,25.06,23.91,23.53,23.21,22.69,21.8,21.22,21.03,20.44,21.29,19.93,20.46,21.94,21.33,21.33,21.7,22.65,23.33,2018,23.33,-10.03,0.005,1994,2002,1996,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,-3.199691595990755,-1.0752688172042995,1.6505636070853469,3.4455445544554495,3.866768759571202,1.4375230372281629,-1.3444767441860501,5.230202578268884,-2.8701435071753596,-3.783783783783786,-6.142322097378279,-4.588986432561846,-1.589293182768712,-1.3599660008499799,-2.240413614821196,-3.9224327897752334,-2.660550458715605,-0.8953817153628545,-2.8055159296243453,4.158512720156545,-6.387975575387503,2.659307576517818,7.2336265884653,-2.7803099361896217,0.0,1.7346460384435116,4.3778801843317945,3.0022075055187627
376,Israel,,,,,,,1898.19,,,,2206.71,,,2420.65,2540.89,2542.67,2564.12,2754.14,2600.35,2362.64,2414.19,1929.19,2261.38,2236.5,2337.73,2296.83,2253.28,1788.47,1936.9,2018,"1,936.90",...,0.231,1994,1979,1995,1983,2004,1992.0,2016,1997,2011,...,...,1996.0,1996.0,1999,,,,,,,,,,,,,,4.967260859686438,0.07005419360933375,0.8436014111150805,7.410729607038672,-5.583957242551213,-9.141461726306076,2.1818812853418286,-20.089553846217573,17.219143785733912,-1.1002131441862981,4.526268723451823,-1.7495604710552584,-1.896091569685163,-20.628150962152954,8.299272562581429
380,Italy,87.37,90.78,89.22,90.71,88.94,92.55,92.93,96.23,97.15,99.02,96.13,96.79,94.73,94.23,96.92,94.07,77.6,75.19,70.15,66.29,64.02,62.27,63.93,61.37,59.85,59.93,60.74,60.43,59.38,2018,59.38,-32.04,0.001,1994,1979,1994,1983,2002,1988.0,2016,1977,2002,...,1995,1997.0,1994.0,1978,3.902941513105181,-1.7184401850627917,1.6700291414481,-1.9512732885018147,4.058916123229142,0.4105888708806156,3.551059937587428,0.9560428140912415,1.9248584662892334,-2.918602302565139,0.6865702694268291,-2.128319041223269,-0.5278158978148422,2.854717181364743,-2.940569541890228,-17.508238545763792,-3.1056701030927796,-6.703019018486491,-5.502494654312187,-3.424347563735118,-2.7335207747578774,2.665810181467796,-4.004379790395749,-2.4767801857585074,0.13366750208855185,1.3515768396462577,-0.5103720777082684,-1.7375475757074255
388,Jamaica,,,,,106535.1,,,,,,,,,,,,3871.9,4984.8,6875.8,6665.0,6640.2,,6590.6,,,,,,,2012,"6,590.60",...,2.319,2003,1997,1995,...,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,,,,,,,,,,,,,,,,,28.742994395516412,37.93532338308457,-3.065825067628497,-0.37209302325581667,,,,,,,,
392,Japan,106.97,105.97,106.55,106.09,110.31,111.34,115.13,117.84,112.53,91.9,100.35,88.22,86.36,85.83,85.26,83.77,83.35,81.22,78.48,76.32,74.48,73.12,72.05,72.14,70.81,69.59,67.77,68.52,67.11,2018,67.11,-37.26,0.001,1993,1980,1993,...,2002,1988.0,2016,1980,2004,2002,1996,1998.0,1993.0,1992,-0.9348415443582312,0.5473247145418499,-0.43172219615203544,3.9777547365444423,0.9337322092285388,3.403987785162558,2.353860852948847,-4.506109979633402,-18.332889007375808,9.194776931447212,-12.087693074240155,-2.108365450011335,-0.6137100509495149,-0.6641034603285485,-1.7475955899601325,-0.5013728064939736,-2.5554889022195506,-3.373553311992114,-2.752293577981665,-2.4109014675052274,-1.8259935553168627,-1.463347921225393,0.1249132546842518,-1.8436373717770977,-1.7229204914560075,-2.6153182928581797,1.1066843736166445,-2.0577933450087516
400,Jordan,,,,,78.65,,,,,,348.49,,,,,,1550.0,,,,,,,,,,,,,2006,"1,550.00",...,0.259,1989,1978,1994,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Kazakhstan,59.56,56.79,59.34,55.13,46.98,43.13,42.91,45.27,49.58,56.95,63.46,61.91,60.62,59.58,57.78,56.33,55.51,55.0,51.92,51.14,51.33,52.63,52.1,52.94,54.81,55.27,55.67,57.2,58.14,2018,58.14,-2.38,0.003,2003,2000,1994,2006,2009,1998.0,2016,2007,2007,2007,...,1997.0,1995.0,1994,-4.6507723304231074,4.490227152667731,-7.094708459723628,-14.783239615454391,-8.194976585781172,-0.5100857871551263,5.499883477044993,9.520653854649867,14.864864864864874,11.431079894644421,-2.44248345414435,-2.0836698433209486,-1.715605410755525,-3.0211480362537717,-2.5095188646590563,-1.4557074383099597,-0.9187533777697676,-5.599999999999997,-1.5023112480739622,0.3715291357059009,2.532631989090209,-1.0070302109063294,1.6122840690978815,3.5323007177937376,0.839262908228427,0.7237199203908061,2.748338422848933,1.6433566433566391
404,Kenya,,,,,417.17,11082.5,,,,,10602.0,,,,,12406.2,,,,,13819.8,,,,,,,,,2010,"13,819.80",...,0.329,2000,1978,1994,1999,2005,1988.0,2016,1990,2005,2004,1989,1997.0,1994.0,1991,,,,,2556.590838267373,,,,,,,,,,,,,,,,,,,,,,,
296,Kiribati,,,,,0.0,,,,,,,,,,,,191.14,200.88,104.39,,,,,,,,,,,2008,104.39,...,1.057,2000,...,1994,...,2000,1993.0,2016,2013,...,2004,2003,1998.0,1995.0,2000,,,,,,,,,,,,,,,,,5.095741341425138,-48.03365193150139,,,,,,,,,,
414,Kuwait,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,413.54,,,2016,413.54,...,0.105,1993,2002,2002,...,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kyrgyzstan,2503.84,2610.85,2621.79,1700.78,1328.44,1169.88,1164.11,1368.46,1358.98,1373.36,1367.32,1411.03,1439.52,1454.86,1452.69,1498.82,1511.53,1550.0,1568.94,1680.26,1699.3,,,,,,,,,2010,"1,699.30",-32.13,0.313,1996,2007,1996,2014,2003,2000.0,...,2003,2000,2006,...,1997.0,2000.0,1995,4.273835388842728,0.41902062546680413,-35.12905305154112,-21.892308235045093,-11.935804402155908,-0.49321297910898626,17.55418302394105,-0.6927495140522937,1.0581465510897792,-0.4397972854895995,3.1967644735687353,2.019092436021914,1.0656329887740301,-0.1491552451782196,3.1754882321761615,0.8480004270025778,2.5451033059218164,1.2219354838709713,7.095236274172367,1.133157963648481,,,,,,,,
418,Lao People's Democratic Republic,37.2,,,,,,,,,,2501.7,,,,,,,,,,,,,,,,,,,2000,"2,501.70","6,625.00",0.47,2010,2004,1996,...,2003,1998.0,2016,2010,2010,2006,1998,1996.0,1995.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Latvia,10.7,10.32,8.44,6.98,6.2,5.66,5.64,5.62,5.44,5.21,5.23,5.49,5.37,5.52,5.47,5.6,5.6,5.77,5.7,5.77,5.87,5.87,6.09,6.17,6.3,6.45,6.43,6.49,6.29,2018,6.29,-41.25,0.003,1992,1997,1996,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,-3.5514018691588696,-18.2170542635659,-17.298578199052123,-11.174785100286536,-8.709677419354838,-0.35335689045937213,-0.35460992907800665,-3.2028469750889625,-4.227941176470596,0.38387715930903,4.971319311663476,-2.1857923497267775,2.793296089385465,-0.9057971014492723,2.3765996343692852,0.0,3.0357142857142847,-1.2131715771230398,1.2280701754385859,1.7331022530329383,0.0,3.7478705281090248,1.3136288998357974,2.106969205834682,2.3809523809523867,-0.3100775193798521,0.9331259720062286,-3.081664098613254
422,Lebanon,,,,,970.46,,,,,,1041.6,,,,,,,,,,,954.8,967.2,1008.08,,,,,,2013,"1,008.08",...,0.17,1994,2013,1995,2019,2006,1993.0,...,1999,2006,2003,1995,1996.0,1994.0,1983,,,,,,,,,,,,,,,,,,,,,,1.2987012987013082,4.22663358147229,,,,,
426,Lesotho,,,,,213.9,,,,,,1450.8,,,,,,,,,,,,,,,,,,,2000,"1,450.80",...,0.714,2000,2003,1995,...,2000,1994.0,2017,2004,2008,2002,2007,1995.0,1995.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Liberia,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,,,2000,310.00,...,0.109,2004,1981,2001,2004,2002,1996.0,2018,2003,2004,2002,2008,1998.0,2002.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Liechtenstein,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,2018,0.03,-10.23,0.001,1992,1979,1998,1997,2004,1989.0,2017,1991,2004,2004,...,1999.0,1994.0,...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Lithuania,17.58,18.01,12.34,10.76,9.59,9.42,10.95,11.33,12.13,11.96,12.64,13.02,13.81,14.16,14.92,15.81,15.63,18.32,17.43,10.47,10.11,11.26,10.67,9.9,10.35,10.42,10.18,10.3,9.92,2018,9.92,-43.59,0.004,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,2.445961319681475,-31.48250971682399,-12.80388978930308,-10.87360594795539,-1.772679874869655,16.242038216560502,3.4703196347032033,7.060900264783767,-1.401483924154987,5.685618729096987,3.0063291139240427,6.067588325652849,2.534395365677043,5.367231638418078,5.965147453083114,-1.1385199240986699,17.210492642354442,-4.858078602620091,-39.93115318416523,-3.4383954154727907,11.37487636003957,-5.239786856127885,-7.216494845360821,4.545454545454538,0.6763285024154617,-2.303262955854129,1.1787819253438212,-3.6893203883495223
442,Luxembourg,1.04,1.08,1.11,1.08,1.07,1.07,1.08,1.07,1.05,1.07,1.07,1.01,1.0,0.92,1.01,0.95,0.94,0.96,0.98,0.97,1.0,1.01,0.99,0.99,1.0,1.0,1.03,1.05,1.05,2018,1.05,0.85,0.002,1994,1983,1994,1983,2002,1988.0,2016,1998,2002,2003,2000,1997.0,1994.0,1983,3.8461538461538494,2.77777777777778,-2.702702702702705,-0.9259259259259267,0.0,0.9345794392523372,-0.9259259259259267,-1.8691588785046744,1.9047619047619064,0.0,-5.607476635514024,-0.990099009900991,-7.9999999999999964,9.78260869565217,-5.940594059405946,-1.0526315789473695,2.1276595744680873,2.0833333333333353,-1.020408163265307,3.092783505154642,1.0000000000000009,-1.980198019801982,0.0,1.010101010101011,0.0,3.0000000000000027,1.9417475728155356,0.0
450,Madagascar,,,,,13032.4,,,,,,20677.0,,,,,13516.0,14208.6,14141.5,14142.3,14335.2,14505.8,,,,,,,,,2010,"14,505.80",...,0.686,1999,1975,1996,2007,2003,1996.0,2016,1999,2004,2005,2001,1997.0,1999.0,1983,,,,,,,,,,,,,,,,5.124297129328206,-0.4722492011880154,0.005657108510407471,1.3639931270019832,1.1900775712930307,,,,,,,,
454,Malawi,331.7,,,,2405.6,,,,,,,,,,,,,,,,,,,,,,,,,1994,"2,405.60",625.23,0.247,1994,1982,1994,2019,2001,1991.0,2017,1997,2009,2009,2010,1996.0,1994.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Malaysia,5262.38,5805.77,6454.0,7220.3,7063.77,6489.76,6554.02,8343.31,8891.21,8751.61,9455.85,7826.22,9145.56,9369.81,10669.66,11788.83,10877.0,11976.95,14097.09,14722.58,15050.28,13574.35,,,,,,,,2011,"13,574.35",157.95,0.474,1993,1977,1994,...,2002,1989.0,2016,1995,2002,...,1996,1997.0,1994.0,1988,10.32593617336643,11.16527178996067,11.873256894948872,-2.1679154605764266,-8.126113958976584,0.9901752915362081,27.300649067289985,6.566938061752466,-1.5700900102460582,8.04697649918129,-17.234093180412128,16.857946748238604,2.4520094996916537,13.872746619195059,10.489275197147801,-7.734694621942974,10.112622965891337,17.701835609232727,4.437015015155608,2.225832700518528,-9.806661404306102,,,,,,,
462,Maldives,,,,,,,,,,,,,,,,,,,,,,13.33,13.33,14.26,15.81,16.74,,,,2015,16.74,...,0.037,1992,2012,1993,2019,1998,1989.0,2016,...,2006,2006,2000,2002.0,1992.0,1986,,,,,,,,,,,,,,,,,,,,,,0.0,6.97674418604651,10.86956521739131,5.882352941176458,,,
466,Mali,,,,,,554.41,,,,,1773.2,,,,,,,,,,36439.26,,,,,,,,,2010,"36,439.26",...,2.421,2000,1994,1995,1987,2002,1994.0,2016,1987,2003,2003,1985,1995.0,1994.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
